300234, 2708, -71, 3238, 90, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353086, 1776, 1556, 3389, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353126, 1809, 1500, 3424, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353166, 1816, 1533, 3386, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353206, 1765, 1545, 3418, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353246, 1787, 1555, 3427, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353287, 1818, 1545, 3407, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353323, 1786, 1535, 3429, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353360, 1796, 1537, 3413, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353397, 1814, 1528, 3413, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353433, 1796, 1488, 3412, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353470, 1787, 1525, 3438, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353507, 1775, 1520, 3423, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353544, 1774, 1532, 3418, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353580, 1766, 1534, 3440, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353617, 1806, 1529, 3412, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353654, 1779, 1547, 3461, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353691, 1754, 1564, 3411, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353730, 1778, 1553, 3393, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353770, 1790, 1543, 3432, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353809, 1771, 1562, 3421, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353849, 1751, 1556, 3430, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353888, 1781, 1568, 3430, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353928, 1748, 1563, 3417, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353967, 1751, 1560, 3412, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354007, 1769, 1547, 3427, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354046, 1768, 1544, 3416, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354086, 1773, 1559, 3401, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354130, 1763, 1557, 3434, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354175, 1761, 1565, 3405, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354220, 1759, 1541, 3424, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354265, 1780, 1553, 3448, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354310, 1801, 1535, 3418, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354355, 1758, 1569, 3450, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354400, 1752, 1590, 3433, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354445, 1765, 1557, 3397, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354490, 1793, 1544, 3408, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354535, 1811, 1551, 3425, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354567, 1761, 1501, 3455, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354600, 1813, 1516, 3419, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354632, 1788, 1501, 3410, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354665, 1794, 1503, 3408, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354697, 1824, 1510, 3425, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354730, 1868, 1474, 3443, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354762, 1901, 1454, 3436, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354795, 1894, 1433, 3388, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354827, 1921, 1419, 3381, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354860, 1916, 1420, 3399, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354893, 1903, 1426, 3382, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354934, 1944, 1410, 3372, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
354976, 1955, 1389, 3426, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355018, 1931, 1385, 3500, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355059, 1937, 1424, 3347, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355101, 2020, 1383, 3372, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355143, 2001, 1422, 3347, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355184, 2011, 1332, 3393, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355226, 1996, 1386, 3420, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355268, 2004, 1297, 3364, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355310, 1969, 1347, 3389, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355344, 2017, 1392, 3377, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355378, 2005, 1333, 3374, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355412, 2030, 1354, 3360, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355447, 1974, 1332, 3372, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355481, 1962, 1366, 3361, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355515, 1990, 1372, 3400, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355549, 2023, 1381, 3391, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355584, 2021, 1367, 3375, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355618, 2054, 1360, 3373, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355652, 2014, 1389, 3375, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355687, 2035, 1379, 3391, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355734, 2010, 1384, 3376, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355781, 2001, 1342, 3375, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355828, 2028, 1352, 3359, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355875, 2040, 1369, 3378, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355922, 2010, 1376, 3374, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
355969, 2022, 1350, 3380, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356016, 2023, 1348, 3346, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356063, 2023, 1368, 3402, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356110, 1995, 1380, 3365, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356157, 1997, 1357, 3350, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356194, 2004, 1383, 3391, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356232, 2082, 1491, 3488, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356269, 1813, 1664, 3466, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356307, 2158, 1536, 3453, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356345, 2319, 1212, 2843, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356382, 2396, 939, 3154, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356420, 2412, 888, 3367, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356457, 2363, 825, 3372, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356495, 2351, 1065, 3209, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356533, 2267, 1142, 3084, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356565, 2204, 1247, 3172, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356597, 2219, 1232, 3261, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356629, 2208, 1157, 3386, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356662, 2232, 1238, 3312, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356694, 2278, 1165, 3189, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356726, 2256, 1214, 3172, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356758, 2218, 1183, 3219, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356791, 2138, 1448, 3298, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356823, 2219, 1530, 3316, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356855, 2247, 1361, 3278, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356888, 2366, 1308, 3195, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356929, 2363, 1138, 3083, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
356970, 2247, 1412, 3337, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357011, 2199, 1379, 3378, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357052, 2116, 1481, 3186, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357094, 2197, 1417, 3275, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357135, 2273, 1465, 3181, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357176, 2186, 1372, 3309, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357217, 2115, 1528, 3245, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357258, 2100, 1379, 3269, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357300, 2041, 1549, 3316, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357335, 2121, 1457, 3296, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357370, 2206, 1326, 3120, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357405, 2125, 1504, 3338, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357440, 2201, 1473, 3340, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357475, 2029, 1561, 3278, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357510, 2186, 1468, 3324, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357545, 2203, 1497, 3316, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357580, 1823, 1461, 3213, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357615, 1825, 1641, 3456, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357650, 1966, 1668, 3311, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357685, 2054, 1397, 3269, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357725, 2040, 1359, 3320, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357765, 1995, 1461, 3384, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357805, 1810, 1525, 3473, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357845, 1757, 1527, 3364, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357886, 1747, 1586, 3385, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357926, 1854, 1556, 3257, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
357966, 1888, 1525, 3298, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358006, 1935, 1564, 3363, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358046, 1987, 1443, 3402, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358087, 1914, 1518, 3466, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358127, 1818, 1536, 3370, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358167, 1985, 1466, 3489, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358208, 1559, 1294, 3362, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358248, 1742, 1447, 3095, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358289, 1937, 1644, 3570, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358329, 1827, 1614, 3418, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358369, 2035, 1509, 3381, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358410, 2012, 1250, 3370, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358450, 1946, 1518, 3452, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358491, 1912, 1602, 3283, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358526, 1863, 1345, 3421, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358562, 1896, 1619, 3389, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358597, 1883, 1487, 3315, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358633, 1918, 1383, 3390, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358669, 1994, 1477, 3393, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358704, 1936, 1439, 3372, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
358740, 1954, 1427, 3385, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
