237565, -1056, 4126, -883, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325563, -889, 3840, -1000, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325601, -884, 3880, -1068, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325640, -876, 3870, -1011, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325679, -904, 3858, -1029, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325718, -889, 3836, -1027, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325754, -891, 3866, -1030, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325791, -895, 3872, -1035, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325828, -867, 3857, -1014, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325865, -894, 3844, -988, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325902, -925, 3873, -1040, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325939, -890, 3843, -1000, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
325976, -896, 3831, -1029, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326013, -899, 3862, -1036, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326050, -900, 3868, -1016, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326087, -883, 3849, -1040, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326127, -889, 3861, -1016, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326168, -893, 3868, -1030, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326208, -881, 3871, -1023, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326249, -896, 3870, -1023, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326290, -903, 3870, -1004, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326330, -914, 3844, -1029, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326371, -908, 3856, -999, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326411, -892, 3884, -1061, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326452, -877, 3865, -982, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326493, -912, 3845, -1025, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326530, -913, 3840, -1025, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326567, -889, 3879, -1025, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326604, -880, 3864, -1052, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326642, -882, 3848, -1044, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326679, -917, 3873, -1007, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326716, -892, 3881, -1045, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326753, -887, 3841, -1058, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326791, -914, 3853, -1040, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326828, -898, 3882, -1030, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326865, -892, 3880, -1023, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326903, -903, 3874, -1033, 88, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326947, -884, 3867, -1034, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
326992, -888, 3867, -1042, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327037, -876, 3842, -1039, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327082, -896, 3836, -1056, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327127, -922, 3870, -1031, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327171, -902, 3894, -1051, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327216, -869, 3858, -1066, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327261, -889, 3835, -1023, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327306, -889, 3879, -1053, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327351, -897, 3867, -1040, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327383, -868, 3888, -1068, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327415, -879, 3860, -1047, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327448, -878, 3864, -1050, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327480, -906, 3875, -1038, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327513, -902, 3867, -1053, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327545, -896, 3826, -1021, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327578, -894, 3875, -1055, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327610, -900, 3884, -1048, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327643, -895, 3848, -1043, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327675, -881, 3869, -1054, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327708, -877, 3859, -1044, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327753, -901, 3846, -1029, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327799, -886, 3851, -1014, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327845, -911, 3860, -1022, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327890, -898, 3861, -1053, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327936, -881, 3843, -1018, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
327982, -886, 3854, -1063, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328027, -910, 3849, -1027, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328073, -901, 3875, -1046, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328119, -898, 3883, -1007, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328165, -895, 3854, -1038, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328197, -897, 3846, -998, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328230, -913, 3897, -1048, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328262, -904, 3848, -1019, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328295, -886, 3861, -1022, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328328, -911, 3846, -1032, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328360, -898, 3871, -1016, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328393, -921, 3847, -1017, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328425, -893, 3876, -1008, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328458, -899, 3842, -1026, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328491, -899, 3851, -1027, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328527, -891, 3881, -1041, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328564, -885, 3858, -1002, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328600, -907, 3868, -1053, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328637, -897, 3833, -1034, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328673, -893, 3868, -1023, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328710, -880, 3867, -1038, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328746, -898, 3867, -1031, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328783, -890, 3851, -1000, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328819, -909, 3884, -1042, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328856, -889, 3854, -1008, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328893, -909, 3862, -1033, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328939, -884, 3847, -1015, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
328985, -915, 3866, -1018, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329032, -900, 3879, -1025, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329078, -894, 3861, -1036, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329125, -890, 3872, -1011, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329171, -911, 3854, -1022, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329217, -893, 3877, -1013, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329264, -864, 3881, -1062, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329310, -889, 3867, -989, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329357, -899, 3866, -1030, 86, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329391, -866, 3833, -1007, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329426, -888, 3899, -1031, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329460, -887, 3885, -1009, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329495, -871, 3872, -1020, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329530, -874, 3873, -1006, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329564, -910, 3878, -1042, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329599, -870, 3833, -1005, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329633, -905, 3880, -1015, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329668, -898, 3862, -1016, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329703, -892, 3864, -1011, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329738, -868, 3867, -1019, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329773, -896, 3859, -1021, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329809, -885, 3868, -1033, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329844, -864, 3820, -1070, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329879, -883, 3863, -1021, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329915, -920, 3891, -1023, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329950, -876, 3881, -1007, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
329985, -886, 3877, -1026, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330021, -922, 3859, -1042, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330056, -896, 3866, -1004, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330092, -867, 3871, -1058, 84, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330131, -871, 3851, -1022, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330170, -880, 3859, -1011, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330210, -916, 3871, -1051, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330249, -906, 3847, -1030, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330289, -891, 3816, -1010, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330328, -907, 3863, -1056, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330367, -895, 3889, -1032, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330407, -890, 3866, -1024, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330446, -905, 3862, -1044, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330486, -901, 3868, -1036, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330526, -887, 3866, -1023, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330566, -899, 3850, -1012, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330607, -907, 3866, -1021, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330647, -873, 3858, -1062, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330688, -895, 3861, -996, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330728, -897, 3876, -1079, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330768, -889, 3806, -1016, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330809, -906, 3846, -1045, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330849, -868, 3901, -1028, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330890, -896, 3849, -1036, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330933, -890, 3849, -1027, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
330976, -917, 3878, -1054, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331019, -892, 3824, -1011, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331062, -898, 3845, -1043, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331105, -880, 3875, -1040, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331148, -906, 3864, -1045, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331191, -874, 3864, -1033, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331234, -866, 3877, -1052, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331277, -868, 3860, -1030, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331320, -851, 3835, -1044, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331364, -867, 3849, -1036, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331398, -882, 3886, -1041, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331433, -859, 3854, -1047, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331468, -872, 3840, -1050, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331503, -910, 3847, -1052, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331538, -895, 3848, -1007, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331572, -900, 3869, -1069, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331607, -887, 3851, -1034, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331642, -870, 3860, -1054, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331677, -876, 3868, -1040, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331712, -893, 3890, -1061, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331746, -888, 3842, -1025, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331780, -864, 3855, -1044, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331814, -872, 3861, -1049, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331848, -878, 3849, -1052, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331882, -869, 3846, -1046, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331916, -868, 3886, -1057, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331950, -866, 3886, -1054, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
331984, -854, 3844, -1086, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332018, -841, 3854, -1035, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332052, -873, 3887, -1061, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332087, -857, 3843, -1035, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332133, -861, 3857, -1033, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332180, -873, 3870, -1054, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332227, -874, 3844, -1028, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332274, -867, 3866, -1082, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332321, -876, 3840, -1047, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332367, -855, 3865, -1057, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332414, -878, 3876, -1052, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332461, -878, 3833, -1058, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332508, -865, 3844, -1045, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332555, -878, 3866, -1065, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332589, -855, 3877, -1052, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332624, -849, 3868, -1047, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332659, -878, 3864, -1065, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332693, -866, 3870, -1057, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332728, -871, 3866, -1066, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332763, -857, 3831, -1080, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332797, -849, 3871, -1065, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332832, -872, 3870, -1056, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332867, -859, 3875, -1058, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332902, -856, 3877, -1053, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332937, -876, 3848, -1063, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
332972, -866, 3837, -1043, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333007, -885, 3882, -1092, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333042, -884, 3861, -1054, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333077, -865, 3843, -1047, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333112, -877, 3891, -1069, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333147, -865, 3864, -1054, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333182, -879, 3843, -1040, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333217, -860, 3862, -1058, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333252, -889, 3870, -1051, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333288, -875, 3853, -1042, 79, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333331, -861, 3852, -1034, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333375, -873, 3850, -1053, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333419, -884, 3855, -1044, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333463, -858, 3835, -1075, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333507, -848, 3841, -1040, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333551, -884, 3892, -1041, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333595, -861, 3855, -1039, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333639, -878, 3877, -1034, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333683, -878, 3859, -1057, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333727, -868, 3852, -1024, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333761, -870, 3897, -1078, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333795, -878, 3860, -1020, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333829, -881, 3879, -1024, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333863, -883, 3863, -1033, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333897, -881, 3874, -1043, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333932, -887, 3815, -1012, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
333966, -877, 3868, -1015, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334000, -899, 3877, -1014, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334034, -894, 3850, -1033, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334068, -882, 3841, -1025, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334103, -900, 3858, -1002, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334141, -874, 3875, -1021, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334180, -853, 3832, -1029, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334218, -872, 3868, -1020, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334257, -930, 3885, -1021, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334295, -868, 3835, -1001, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334334, -901, 3854, -975, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
334372, -895, 3835, -1001, 80, 456d2213-d30c-4aea-9187-86bab0b62568, , berdiri, bersedekap, , 
