26602, -1018, 3222, -2431, , 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90934, -978, 3096, -2484, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90972, -954, 3095, -2457, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91010, -945, 3088, -2493, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91048, -956, 3103, -2499, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91086, -965, 3080, -2491, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91124, -961, 3104, -2463, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91162, -988, 3113, -2508, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91200, -976, 3104, -2500, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91239, -986, 3091, -2493, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91276, -950, 3113, -2477, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91314, -970, 3100, -2485, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91351, -955, 3105, -2492, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91389, -983, 3120, -2475, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91426, -982, 3104, -2508, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91464, -966, 3089, -2485, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91501, -962, 3106, -2518, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91539, -959, 3069, -2488, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91576, -956, 3061, -2494, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91614, -958, 3121, -2534, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91652, -931, 3100, -2518, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91690, -948, 3091, -2459, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91728, -971, 3121, -2514, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91767, -958, 3075, -2499, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91805, -971, 3091, -2499, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91843, -961, 3089, -2504, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91881, -976, 3084, -2496, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91920, -959, 3105, -2496, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91958, -978, 3104, -2494, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
91996, -974, 3086, -2472, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92035, -938, 3077, -2487, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92074, -969, 3104, -2502, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92114, -938, 3084, -2498, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92154, -937, 3106, -2492, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92193, -927, 3084, -2571, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92233, -935, 3063, -2495, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92273, -945, 3097, -2504, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92312, -956, 3101, -2543, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92352, -949, 3100, -2502, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92392, -946, 3055, -2491, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92432, -939, 3089, -2516, 87, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92470, -959, 3095, -2501, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92509, -962, 3064, -2501, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92547, -944, 3088, -2492, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92586, -976, 3092, -2503, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92625, -995, 3076, -2506, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92663, -971, 3089, -2505, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92702, -955, 3095, -2467, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92740, -965, 3096, -2510, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92779, -973, 3094, -2507, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92818, -965, 3106, -2471, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92856, -971, 3087, -2542, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92895, -951, 3058, -2490, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92934, -966, 3081, -2489, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
92972, -981, 3097, -2517, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93011, -932, 3093, -2503, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93050, -979, 3067, -2502, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93089, -941, 3075, -2532, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93127, -953, 3065, -2499, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93166, -979, 3090, -2541, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93205, -954, 3075, -2499, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93244, -956, 3088, -2525, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93286, -973, 3081, -2504, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93329, -989, 3072, -2509, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93371, -956, 3052, -2516, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93414, -973, 3071, -2508, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93456, -962, 3064, -2506, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93499, -954, 3112, -2502, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93541, -952, 3074, -2575, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93584, -971, 3042, -2464, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93626, -964, 3065, -2495, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93669, -988, 3058, -2486, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93702, -961, 3112, -2491, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93735, -947, 3076, -2520, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93768, -958, 3094, -2528, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93802, -966, 3081, -2506, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93835, -962, 3083, -2503, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93868, -949, 3088, -2514, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93901, -945, 3090, -2496, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93935, -955, 3070, -2502, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
93968, -941, 3063, -2515, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94001, -958, 3089, -2516, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94035, -970, 3088, -2515, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94073, -947, 3074, -2489, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94111, -982, 3062, -2532, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94150, -960, 3070, -2517, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94188, -966, 3095, -2508, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94227, -933, 3106, -2557, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94265, -947, 3061, -2534, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94303, -938, 3080, -2506, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94342, -962, 3074, -2544, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94380, -976, 3098, -2503, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94419, -966, 3091, -2514, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94459, -963, 3075, -2516, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94500, -944, 3072, -2516, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94540, -948, 3085, -2511, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94581, -942, 3041, -2520, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94621, -945, 3077, -2511, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94662, -967, 3084, -2530, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94702, -943, 3080, -2517, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94743, -961, 3104, -2522, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94783, -959, 3060, -2565, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94824, -951, 3033, -2460, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94862, -957, 3090, -2537, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94901, -923, 3077, -2557, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94939, -950, 3056, -2458, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
94978, -963, 3085, -2548, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95016, -978, 3083, -2500, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95055, -961, 3077, -2499, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95093, -968, 3092, -2519, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95132, -952, 3068, -2542, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95170, -960, 3052, -2504, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95209, -952, 3067, -2528, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95248, -964, 3075, -2524, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95285, -973, 3078, -2519, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95322, -952, 3070, -2524, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95359, -953, 3088, -2501, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95396, -963, 3074, -2570, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95434, -948, 3047, -2495, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95471, -964, 3062, -2547, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95508, -947, 3102, -2540, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95545, -958, 3071, -2495, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95582, -938, 3081, -2525, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95620, -970, 3067, -2539, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95659, -937, 3057, -2504, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95699, -948, 3071, -2549, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95739, -944, 3085, -2541, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95778, -966, 3070, -2517, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95818, -951, 3092, -2509, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95858, -948, 3048, -2537, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95898, -941, 3076, -2528, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95937, -955, 3095, -2519, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
95977, -942, 3078, -2528, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96017, -945, 3095, -2536, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96057, -959, 3058, -2529, 88, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96094, -965, 3045, -2490, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96131, -953, 3105, -2556, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96169, -951, 3072, -2542, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96206, -944, 3067, -2480, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96244, -971, 3066, -2537, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96281, -945, 3059, -2518, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96318, -954, 3076, -2526, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96356, -959, 3070, -2508, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96393, -979, 3023, -2456, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96431, -946, 3069, -2554, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96470, -887, 3044, -2515, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96509, -956, 3081, -2525, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96548, -934, 3049, -2507, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96587, -936, 3026, -2489, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96626, -967, 3117, -2553, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96665, -925, 3048, -2595, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96704, -944, 3057, -2582, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96743, -941, 3041, -2569, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96782, -907, 3056, -2596, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96821, -903, 3048, -2589, 89, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96863, -933, 3047, -2572, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96905, -940, 3040, -2536, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96947, -925, 3045, -2572, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
96989, -949, 3072, -2563, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97031, -944, 3048, -2559, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97073, -927, 3031, -2547, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97115, -923, 3046, -2567, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97157, -932, 3055, -2564, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97199, -939, 3037, -2580, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97241, -908, 3061, -2600, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97284, -916, 3058, -2583, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97317, -922, 3078, -2584, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
97350, -910, 3010, -2570, 90, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
